2019-10-19_20:56:45,26.25
2019-10-19_20:56:48,26.187
2019-10-19_20:56:51,26.125
2019-10-19_20:56:53,26.125
2019-10-19_20:56:55,26.187
2019-10-19_20:56:57,26.187
2019-10-19_20:56:59,26.187
2019-10-19_20:57:01,26.25
2019-10-19_20:57:04,26.375
2019-10-19_20:57:07,26.437
2019-10-19_20:57:09,26.5
2019-10-19_20:57:13,26.687
2019-10-19_20:57:15,26.75
2019-10-19_20:57:17,26.812
2019-10-19_20:57:19,26.937
2019-10-19_20:57:21,27.0
2019-10-19_20:57:23,27.062
2019-10-19_20:57:25,27.187
2019-10-19_20:57:27,27.25
2019-10-19_20:57:30,27.375
2019-10-19_20:57:34,27.562
2019-10-19_20:57:38,27.687
2019-10-19_20:57:41,27.687
2019-10-19_20:57:44,28.0
2019-10-19_20:57:47,28.125
2019-10-19_20:57:49,28.187
2019-10-19_20:57:51,28.187
2019-10-19_20:57:53,28.187
2019-10-19_20:57:55,28.437
2019-10-19_20:57:57,28.5
2019-10-19_20:57:59,28.562
2019-10-19_20:58:01,28.687
2019-10-19_20:58:04,28.812
2019-10-19_20:58:07,28.875
2019-10-19_20:58:09,29.0
2019-10-19_20:58:12,29.125
2019-10-19_20:58:15,29.187
2019-10-19_20:58:17,29.25
2019-10-19_20:58:19,29.375
2019-10-19_20:58:21,29.437
2019-10-19_20:58:23,29.5
2019-10-19_20:58:26,29.562
2019-10-19_20:58:29,29.687
2019-10-19_20:58:31,29.75
2019-10-19_20:58:35,29.875
2019-10-19_20:58:37,30.0
2019-10-19_20:58:39,30.062
2019-10-19_20:58:42,30.125
2019-10-19_20:58:45,30.25
2019-10-19_20:58:47,30.312
2019-10-19_20:58:49,30.375
2019-10-19_20:58:51,30.437
2019-10-19_20:58:53,30.5
2019-10-19_20:58:55,30.562
2019-10-19_20:58:57,30.625
2019-10-19_20:58:59,30.687
2019-10-19_20:59:02,30.75
2019-10-19_20:59:05,30.875
2019-10-19_20:59:07,30.937
2019-10-19_20:59:10,31.0
2019-10-19_20:59:13,31.125
2019-10-19_20:59:15,31.125
2019-10-19_20:59:17,31.187
2019-10-19_20:59:19,31.25
2019-10-19_20:59:21,31.312
2019-10-19_20:59:23,31.375
2019-10-19_20:59:25,31.437
2019-10-19_20:59:27,31.5
2019-10-19_20:59:30,31.562
2019-10-19_20:59:33,31.625
2019-10-19_20:59:35,31.687
2019-10-19_20:59:38,31.812
2019-10-19_20:59:41,31.875
2019-10-19_20:59:43,31.937
2019-10-19_20:59:45,32.0
2019-10-19_20:59:47,32.0
2019-10-19_20:59:49,32.062
2019-10-19_20:59:51,32.125
2019-10-19_20:59:53,32.187
2019-10-19_20:59:55,32.25
2019-10-19_20:59:58,32.312
2019-10-19_21:00:01,32.375
2019-10-19_21:00:03,32.437
2019-10-19_21:00:07,32.562
2019-10-19_21:00:09,32.562
2019-10-19_21:00:11,32.625
2019-10-19_21:00:13,32.687
2019-10-19_21:00:15,32.75
2019-10-19_21:00:17,32.75
2019-10-19_21:00:19,32.75
2019-10-19_21:00:21,32.875
2019-10-19_21:00:23,32.875
2019-10-19_21:00:27,33.0
2019-10-19_21:00:29,33.062
2019-10-19_21:00:31,33.125
2019-10-19_21:00:34,33.187
2019-10-19_21:00:37,33.25
2019-10-19_21:00:39,33.25
2019-10-19_21:00:41,33.312
2019-10-19_21:00:43,33.375
2019-10-19_21:00:45,33.437
2019-10-19_21:00:47,33.437
2019-10-19_21:00:49,33.5
2019-10-19_21:00:51,33.562
2019-10-19_21:00:54,33.625
2019-10-19_21:00:57,33.687
2019-10-19_21:00:59,33.75
2019-10-19_21:01:02,33.812
2019-10-19_21:01:05,33.875
2019-10-19_21:01:07,33.937
2019-10-19_21:01:09,33.937
2019-10-19_21:01:11,34.0
2019-10-19_21:01:13,34.062
2019-10-19_21:01:15,34.062
2019-10-19_21:01:17,34.125
2019-10-19_21:01:19,34.125
2019-10-19_21:01:22,34.25
2019-10-19_21:01:26,34.312
2019-10-19_21:01:29,34.375
2019-10-19_21:01:32,34.5
2019-10-19_21:01:35,34.562
2019-10-19_21:01:37,34.562
2019-10-19_21:01:39,34.625
2019-10-19_21:01:41,34.687
2019-10-19_21:01:43,34.687
2019-10-19_21:01:45,34.75
2019-10-19_21:01:47,34.812
2019-10-19_21:01:49,34.812
2019-10-19_21:01:52,34.875
2019-10-19_21:01:55,34.937
2019-10-19_21:01:57,35.0
2019-10-19_21:02:00,35.062
2019-10-19_21:02:03,35.125
2019-10-19_21:02:05,35.187
2019-10-19_21:02:08,35.187
2019-10-19_21:02:11,35.25
2019-10-19_21:02:13,35.312
2019-10-19_21:02:15,35.375
2019-10-19_21:02:17,35.375
2019-10-19_21:02:19,35.437
2019-10-19_21:02:23,35.5
2019-10-19_21:02:25,35.562
2019-10-19_21:02:27,35.625
2019-10-19_21:02:30,35.687
2019-10-19_21:02:33,35.75
2019-10-19_21:02:35,35.75
2019-10-19_21:02:37,35.812
2019-10-19_21:02:39,35.812
2019-10-19_21:02:41,35.875
2019-10-19_21:02:43,35.875
2019-10-19_21:02:45,35.937
2019-10-19_21:02:47,36.0
2019-10-19_21:02:50,36.062
2019-10-19_21:02:53,36.062
2019-10-19_21:02:55,36.125
2019-10-19_21:02:58,36.187
2019-10-19_21:03:01,36.25
2019-10-19_21:03:03,36.25
2019-10-19_21:03:05,36.312
2019-10-19_21:03:07,36.375
2019-10-19_21:03:09,36.375
2019-10-19_21:03:11,36.437
2019-10-19_21:03:13,36.437
2019-10-19_21:03:15,36.5
2019-10-19_21:03:18,36.562
2019-10-19_21:03:21,36.625
2019-10-19_21:03:24,36.687
2019-10-19_21:03:28,36.75
2019-10-19_21:03:31,36.812
2019-10-19_21:03:33,36.812
2019-10-19_21:03:35,36.875
2019-10-19_21:03:37,36.937
2019-10-19_21:03:39,36.937
2019-10-19_21:03:41,37.0
2019-10-19_21:03:43,37.0
2019-10-19_21:03:45,37.062
2019-10-19_21:03:48,37.125
2019-10-19_21:03:51,37.187
2019-10-19_21:03:53,37.187
2019-10-19_21:03:56,37.25
2019-10-19_21:03:59,37.312
2019-10-19_21:04:01,37.312
2019-10-19_21:04:03,37.375
2019-10-19_21:04:05,37.437
2019-10-19_21:04:07,37.437
2019-10-19_21:04:09,37.5
2019-10-19_21:04:11,37.5
2019-10-19_21:04:13,37.562
2019-10-19_21:04:16,37.625
2019-10-19_21:04:19,37.687
2019-10-19_21:04:21,37.687
2019-10-19_21:04:24,37.75
2019-10-19_21:04:27,37.812
2019-10-19_21:04:29,37.812
2019-10-19_21:04:31,37.875
2019-10-19_21:04:33,37.875
2019-10-19_21:04:35,37.937
2019-10-19_21:04:37,37.937
2019-10-19_21:04:39,38.0
2019-10-19_21:04:41,38.0
2019-10-19_21:04:44,38.062
2019-10-19_21:04:47,38.125
2019-10-19_21:04:49,38.187
2019-10-19_21:04:52,38.25
2019-10-19_21:04:55,38.25
2019-10-19_21:04:57,38.312
2019-10-19_21:04:59,38.312
2019-10-19_21:05:01,38.375
2019-10-19_21:05:03,38.375
2019-10-19_21:05:05,38.437
2019-10-19_21:05:07,38.5
2019-10-19_21:05:09,38.5
2019-10-19_21:05:12,38.562
2019-10-19_21:05:15,38.625
2019-10-19_21:05:17,38.625
2019-10-19_21:05:20,38.687
2019-10-19_21:05:23,38.75
2019-10-19_21:05:25,38.75
2019-10-19_21:05:27,38.812
2019-10-19_21:05:29,38.812
2019-10-19_21:05:31,38.812
2019-10-19_21:05:33,38.875
2019-10-19_21:05:35,38.937
2019-10-19_21:05:37,39.0
2019-10-19_21:05:40,39.0
2019-10-19_21:05:43,39.062
2019-10-19_21:05:45,39.125
2019-10-19_21:05:48,39.125
2019-10-19_21:05:51,39.187
2019-10-19_21:05:53,39.25
2019-10-19_21:05:55,39.25
