2019-10-20_15:00:02,0.5661550934183288
2019-10-20_15:00:32,0.5811173034065269
2019-10-20_15:01:02,0.582238628995865
2019-10-20_15:01:32,0.5810114013228804
2019-10-20_15:02:02,0.5811172403706997
2019-10-20_15:02:32,0.5856571283789527
2019-10-20_15:03:02,0.5828875092327599
2019-10-20_15:03:32,0.5819699056527816
2019-10-20_15:04:02,0.576907760736217
2019-10-20_15:04:32,0.5803272237232568
2019-10-20_15:05:02,0.5748999298880881
2019-10-20_15:05:32,0.5770073028432399
2019-10-20_15:06:02,0.5799616787718924
2019-10-20_15:06:32,0.5749964005597668
2019-10-20_15:07:02,0.5789280216557109
2019-10-20_15:07:31,0.5806420493734641
2019-10-20_15:08:01,0.5755784487684514
2019-10-20_15:08:32,0.5733286387135741
2019-10-20_15:09:01,0.5719338524300475
2019-10-20_15:09:32,0.5719798347357119
2019-10-20_15:10:02,0.571157332178641
2019-10-20_15:10:32,0.5755114682607974
2019-10-20_15:11:02,0.5728601788569541
2019-10-20_15:11:32,0.5649588259983012
2019-10-20_15:12:02,0.5717044153404323
2019-10-20_15:12:32,0.5643903716527894
2019-10-20_15:13:01,0.5702563298539736
2019-10-20_15:13:32,0.5679756810738446
2019-10-20_15:14:02,0.5725807837634966
2019-10-20_15:14:32,0.6130584778663297
2019-10-20_17:47:32,0.6827162890085083
2019-10-20_17:48:02,0.6701730292822368
2019-10-20_17:48:32,0.6730732798042118
2019-10-20_17:49:02,0.6618782363652236
2019-10-20_17:49:32,0.6486836496489423
2019-10-20_17:50:02,0.6328467594788072
2019-10-20_17:50:32,0.6380459645729935
2019-10-20_17:51:02,0.6351129392257326
2019-10-20_17:51:32,0.6300091512148902
2019-10-20_17:52:02,0.6246145701660999
2019-10-20_17:52:32,0.6401859532589333
2019-10-20_17:53:02,0.6354671045928035
2019-10-20_17:53:32,0.6268835769641874
2019-10-20_17:54:02,0.6261806192205177
2019-10-20_17:54:32,0.6305303901986554
2019-10-20_17:55:01,0.6198761075302719
2019-10-20_17:55:32,0.6197932962020878
2019-10-20_17:56:02,0.6203741864221093
2019-10-20_17:56:32,0.6146232125025199
2019-10-20_17:57:02,0.619627858426552
2019-10-20_17:57:32,0.6650992619249201
2019-10-20_17:58:02,0.617338344218465
2019-10-20_17:58:32,0.6149389467804531
2019-10-20_17:59:02,0.6199588553303648
2019-10-20_17:59:31,0.6122852459691877
2019-10-20_18:00:02,0.6151763755563571
2019-10-20_18:00:31,0.6131362281923294
2019-10-20_18:01:01,0.6231545559823508
2019-10-20_18:01:31,0.6179060852594467
2019-10-20_18:02:01,0.6178247676007778
2019-10-20_18:02:32,0.615732582057317
2019-10-20_18:03:02,0.6216292682410631
2019-10-20_18:03:31,0.6179060641667866
2019-10-20_18:04:01,0.6113172440265635
2019-10-20_18:04:31,0.6147019036972643
2019-10-20_18:05:02,0.6166126501892086
2019-10-20_18:05:31,0.6186200413027882
2019-10-20_18:06:02,0.6143868254852669
2019-10-20_18:06:32,0.6162116608043653
2019-10-20_18:07:02,0.6129808699452588
2019-10-20_18:07:32,0.6115176800879545
2019-10-20_18:08:02,0.6139159696122625
2019-10-20_18:08:32,0.6173381800589914
2019-10-20_18:09:02,0.6164520028631251
2019-10-20_18:09:32,0.6134473264860936
2019-10-20_18:10:02,0.6144654216093932
2019-10-20_18:10:32,0.6176622226443533
2019-10-20_18:11:02,0.6118526635181616
2019-10-20_18:11:32,0.6082839318915467
2019-10-20_18:12:02,0.6180686914712488
2019-10-20_18:12:32,0.6149387115476066
2019-10-20_18:13:02,0.6103774089743275
2019-10-20_18:13:32,0.6109078624553468
2019-10-20_18:14:02,0.6119005737399994
2019-10-20_18:14:31,0.6088774407841675
2019-10-20_18:15:02,0.599671103106457
2019-10-20_18:15:32,0.6068158310252421
2019-10-20_18:16:02,0.6080622047375619
2019-10-20_18:16:32,0.6064523259740873
2019-10-20_18:17:02,0.6028236643056153
2019-10-20_18:17:32,0.6070345835072977
2019-10-20_18:18:02,0.6017143749231173
2019-10-20_18:18:32,0.59813632187223
2019-10-20_18:19:02,0.5962397667635151
2019-10-20_18:19:32,0.6010279766690565
2019-10-20_18:20:02,0.5955314758563737
2019-10-20_18:20:32,0.5948291353886908
2019-10-20_18:21:02,0.5929594377391232
2019-10-20_18:21:32,0.605801492623582
2019-10-20_18:22:02,0.5990672151427225
2019-10-20_18:22:32,0.5970846294470085
2019-10-20_18:23:02,0.5899574381022012
2019-10-20_18:23:32,0.5939438735368276
2019-10-20_18:24:02,0.5915279376812896
2019-10-20_18:24:32,0.5777585347192917
2019-10-20_18:25:02,0.5968888866578346
2019-10-20_18:25:32,0.5952114156739845
2019-10-20_18:26:02,0.6055855944609312
2019-10-20_18:26:31,0.6076204318080136
2019-10-20_18:27:01,0.6099249699992106
2019-10-20_18:27:31,0.6131359863857688
2019-10-20_18:28:01,0.6124391690771609
2019-10-20_18:28:32,0.613759427957175
2019-10-20_18:29:02,0.6130583392888957
2019-10-20_18:29:32,0.6154936541266216
2019-10-20_18:30:01,0.6162916029350618
2019-10-20_18:30:31,0.6147017701013602
2019-10-20_18:31:02,0.6164519453333788
2019-10-20_18:31:32,0.6106801937367528
2019-10-20_18:32:01,0.6117472329767089
2019-10-20_18:32:31,0.6070346592486522
2019-10-20_18:33:02,0.6143081095106573
2019-10-20_18:33:32,0.6121310980303725
2019-10-20_18:34:02,0.6092503271499345
2019-10-20_18:34:31,0.6103774827741382
2019-10-20_18:35:01,0.6103774770078281
2019-10-20_18:35:32,0.6106802585048263
2019-10-20_18:36:02,0.6097747459754692
2019-10-20_18:36:32,0.6160516640148308
2019-10-20_18:37:02,0.611747323000086
2019-10-20_18:37:32,0.6043716232185807
2019-10-20_18:38:02,0.6056217463849953
2019-10-20_18:38:32,0.615414308813738
2019-10-20_18:39:02,0.6192152721916364
2019-10-20_18:39:32,0.6179873915949066
2019-10-20_18:40:02,0.6111361915778253
2019-10-20_18:40:32,0.6107940875257873
2019-10-20_18:41:01,0.6126710977777612
2019-10-20_18:41:32,0.6154937826744891
2019-10-20_18:42:02,0.6130585039202834
2019-10-20_18:42:32,0.6124393597777362
2019-10-20_18:43:02,0.6134474156573879
2019-10-20_18:43:32,0.6196277134280854
2019-10-20_18:44:02,0.6134474180307143
2019-10-20_18:44:32,0.6157325601755566
2019-10-20_18:45:02,0.614623081415457
2019-10-20_18:45:31,0.6107562056706093
2019-10-20_18:46:01,0.6139160806852124
2019-10-20_18:46:31,0.6231545312531899
2019-10-20_18:47:02,0.6152556349800853
2019-10-20_18:47:32,0.6079149622042315
2019-10-20_18:48:02,0.6144655597012707
2019-10-20_18:48:32,0.6234108028980336
2019-10-20_18:49:02,0.6222200014411192
2019-10-20_18:49:32,0.6232079044603416
2019-10-20_18:50:02,0.6202077957271377
2019-10-20_18:50:32,0.6225589569667682
2019-10-20_18:51:01,0.6150971742009097
2019-10-20_18:51:32,0.6235819675779886
2019-10-20_18:52:01,0.6176624182574506
2019-10-20_18:52:31,0.6166127212900938
2019-10-20_18:53:01,0.6253947201183201
2019-10-20_18:53:31,0.6238391868309328
2019-10-20_18:54:02,0.6161317905211354
2019-10-20_18:54:31,0.6244416307766278
2019-10-20_18:55:01,0.622643882008274
2019-10-20_18:55:32,0.6196278243865527
2019-10-20_18:56:01,0.6280347330475116
2019-10-20_18:56:31,0.6198760272865775
2019-10-20_18:57:01,0.5977407851940462
2019-10-20_18:57:31,0.6246143592126692
