2019-10-19_20:56:12,25.0
2019-10-19_20:56:14,24.937
2019-10-19_20:56:16,24.875
2019-10-19_20:56:18,24.875
2019-10-19_20:56:20,24.812
2019-10-19_20:56:22,24.812
2019-10-19_20:56:24,24.812
2019-10-19_20:56:26,24.812
2019-10-19_20:56:28,24.812
2019-10-19_20:56:30,24.812
2019-10-19_20:56:32,24.875
2019-10-19_20:56:36,24.937
2019-10-19_20:56:38,25.0
2019-10-19_20:56:40,25.062
2019-10-19_20:56:42,25.125
2019-10-19_20:56:44,25.187
2019-10-19_20:56:46,25.25
2019-10-19_20:56:50,25.375
2019-10-19_20:56:52,25.5
2019-10-19_20:56:54,25.562
2019-10-19_20:56:56,25.687
2019-10-19_20:56:58,25.75
2019-10-19_20:57:00,25.875
2019-10-19_20:57:03,26.0
2019-10-19_20:57:06,26.125
2019-10-19_20:57:08,26.25
2019-10-19_20:57:11,26.375
2019-10-19_20:57:14,26.5
2019-10-19_20:57:16,26.625
2019-10-19_20:57:18,26.687
2019-10-19_20:57:20,26.812
2019-10-19_20:57:22,26.875
2019-10-19_20:57:24,27.0
2019-10-19_20:57:26,27.062
2019-10-19_20:57:28,27.187
2019-10-19_20:57:33,27.437
2019-10-19_20:57:37,27.625
2019-10-19_20:57:40,27.75
2019-10-19_20:57:42,27.875
2019-10-19_20:57:46,28.062
2019-10-19_20:57:48,28.187
2019-10-19_20:57:50,28.25
2019-10-19_20:57:52,28.312
2019-10-19_20:57:54,28.437
2019-10-19_20:57:56,28.5
2019-10-19_20:57:58,28.625
2019-10-19_20:58:00,28.687
2019-10-19_20:58:03,28.812
2019-10-19_20:58:06,29.0
2019-10-19_20:58:08,29.062
2019-10-19_20:58:10,29.187
2019-10-19_20:58:14,29.312
2019-10-19_20:58:16,29.375
2019-10-19_20:58:18,29.437
2019-10-19_20:58:20,29.562
2019-10-19_20:58:22,29.625
2019-10-19_20:58:24,29.687
2019-10-19_20:58:28,29.812
2019-10-19_20:58:30,29.875
2019-10-19_20:58:34,30.0
2019-10-19_20:58:36,30.062
2019-10-19_20:58:38,30.125
2019-10-19_20:58:40,30.187
2019-10-19_20:58:44,30.187
2019-10-19_20:58:46,30.312
2019-10-19_20:58:48,30.375
2019-10-19_20:58:50,30.437
2019-10-19_20:58:52,30.5
2019-10-19_20:58:54,30.5
2019-10-19_20:58:56,30.562
2019-10-19_20:58:58,30.625
2019-10-19_20:59:01,30.687
2019-10-19_20:59:04,30.75
2019-10-19_20:59:06,30.875
2019-10-19_20:59:08,30.875
2019-10-19_20:59:12,31.0
2019-10-19_20:59:14,31.062
2019-10-19_20:59:16,31.125
2019-10-19_20:59:18,31.187
2019-10-19_20:59:20,31.25
2019-10-19_20:59:22,31.25
2019-10-19_20:59:24,31.312
2019-10-19_20:59:26,31.375
2019-10-19_20:59:29,31.437
2019-10-19_20:59:32,31.562
2019-10-19_20:59:34,31.625
2019-10-19_20:59:36,31.625
2019-10-19_20:59:40,31.75
2019-10-19_20:59:42,31.812
2019-10-19_20:59:44,31.812
2019-10-19_20:59:46,31.875
2019-10-19_20:59:48,31.937
2019-10-19_20:59:50,32.0
2019-10-19_20:59:52,32.062
2019-10-19_20:59:54,32.125
2019-10-19_20:59:57,32.187
2019-10-19_21:00:00,32.25
2019-10-19_21:00:02,32.25
2019-10-19_21:00:04,32.312
2019-10-19_21:00:08,32.375
2019-10-19_21:00:10,32.437
2019-10-19_21:00:12,32.5
2019-10-19_21:00:14,32.562
2019-10-19_21:00:16,32.562
2019-10-19_21:00:18,32.625
2019-10-19_21:00:20,32.625
2019-10-19_21:00:22,32.687
2019-10-19_21:00:25,32.75
2019-10-19_21:00:28,32.812
2019-10-19_21:00:30,32.875
2019-10-19_21:00:32,32.937
2019-10-19_21:00:36,33.0
2019-10-19_21:00:38,33.0
2019-10-19_21:00:40,33.062
2019-10-19_21:00:42,33.062
2019-10-19_21:00:44,33.125
2019-10-19_21:00:46,33.187
2019-10-19_21:00:48,33.187
2019-10-19_21:00:50,33.25
2019-10-19_21:00:53,33.25
2019-10-19_21:00:56,33.312
2019-10-19_21:00:58,33.375
2019-10-19_21:01:00,33.437
2019-10-19_21:01:04,33.5
2019-10-19_21:01:06,33.562
2019-10-19_21:01:08,33.562
2019-10-19_21:01:10,33.625
2019-10-19_21:01:12,33.625
2019-10-19_21:01:14,33.687
2019-10-19_21:01:16,33.75
2019-10-19_21:01:18,33.75
2019-10-19_21:01:21,33.875
2019-10-19_21:01:24,33.937
2019-10-19_21:01:28,34.0
2019-10-19_21:01:30,34.062
2019-10-19_21:01:34,34.125
2019-10-19_21:01:36,34.187
2019-10-19_21:01:38,34.25
2019-10-19_21:01:40,34.312
2019-10-19_21:01:42,34.312
2019-10-19_21:01:44,34.375
2019-10-19_21:01:46,34.437
2019-10-19_21:01:48,34.437
2019-10-19_21:01:51,34.5
2019-10-19_21:01:54,34.562
2019-10-19_21:01:56,34.625
2019-10-19_21:01:58,34.687
2019-10-19_21:02:02,34.75
2019-10-19_21:02:04,34.75
2019-10-19_21:02:07,34.875
2019-10-19_21:02:10,34.937
2019-10-19_21:02:12,34.937
2019-10-19_21:02:14,35.0
2019-10-19_21:02:16,35.0
2019-10-19_21:02:18,35.062
2019-10-19_21:02:22,35.125
2019-10-19_21:02:24,35.187
2019-10-19_21:02:26,35.25
2019-10-19_21:02:28,35.25
2019-10-19_21:02:32,35.312
2019-10-19_21:02:34,35.375
2019-10-19_21:02:36,35.437
2019-10-19_21:02:38,35.437
2019-10-19_21:02:40,35.5
2019-10-19_21:02:42,35.562
2019-10-19_21:02:44,35.562
2019-10-19_21:02:46,35.625
2019-10-19_21:02:49,35.687
2019-10-19_21:02:52,35.687
2019-10-19_21:02:54,35.75
2019-10-19_21:02:56,35.75
2019-10-19_21:03:00,35.875
2019-10-19_21:03:02,35.875
2019-10-19_21:03:04,35.937
2019-10-19_21:03:06,35.937
2019-10-19_21:03:08,36.0
2019-10-19_21:03:10,36.0
2019-10-19_21:03:12,36.062
2019-10-19_21:03:14,36.062
2019-10-19_21:03:17,36.125
2019-10-19_21:03:20,36.187
2019-10-19_21:03:23,36.187
2019-10-19_21:03:26,36.25
2019-10-19_21:03:30,36.25
2019-10-19_21:03:32,36.375
2019-10-19_21:03:34,36.375
2019-10-19_21:03:36,36.437
2019-10-19_21:03:38,36.437
2019-10-19_21:03:40,36.5
2019-10-19_21:03:42,36.562
2019-10-19_21:03:44,36.562
2019-10-19_21:03:47,36.625
2019-10-19_21:03:50,36.75
2019-10-19_21:03:52,36.75
2019-10-19_21:03:54,36.812
2019-10-19_21:03:58,36.875
2019-10-19_21:04:00,36.875
2019-10-19_21:04:02,36.937
2019-10-19_21:04:04,37.0
2019-10-19_21:04:06,37.062
2019-10-19_21:04:08,37.062
2019-10-19_21:04:10,37.125
2019-10-19_21:04:12,37.125
2019-10-19_21:04:15,37.187
2019-10-19_21:04:18,37.25
2019-10-19_21:04:20,37.25
2019-10-19_21:04:22,37.312
2019-10-19_21:04:26,37.375
2019-10-19_21:04:28,37.437
2019-10-19_21:04:30,37.5
2019-10-19_21:04:32,37.5
2019-10-19_21:04:34,37.562
2019-10-19_21:04:36,37.625
2019-10-19_21:04:38,37.625
2019-10-19_21:04:40,37.687
2019-10-19_21:04:43,37.75
2019-10-19_21:04:46,37.812
2019-10-19_21:04:48,37.812
2019-10-19_21:04:50,37.875
2019-10-19_21:04:54,37.937
2019-10-19_21:04:56,37.937
2019-10-19_21:04:58,38.0
2019-10-19_21:05:00,38.062
2019-10-19_21:05:02,38.062
2019-10-19_21:05:04,38.125
2019-10-19_21:05:06,38.125
2019-10-19_21:05:08,38.187
2019-10-19_21:05:11,38.187
2019-10-19_21:05:14,38.25
2019-10-19_21:05:16,38.312
2019-10-19_21:05:18,38.312
2019-10-19_21:05:22,38.437
2019-10-19_21:05:24,38.437
2019-10-19_21:05:26,38.5
2019-10-19_21:05:28,38.5
2019-10-19_21:05:30,38.562
2019-10-19_21:05:32,38.562
2019-10-19_21:05:34,38.562
2019-10-19_21:05:36,38.687
2019-10-19_21:05:39,38.687
2019-10-19_21:05:42,38.75
2019-10-19_21:05:44,38.812
2019-10-19_21:05:46,38.812
2019-10-19_21:05:50,38.875
2019-10-19_21:05:52,38.937
2019-10-19_21:05:54,38.937
2019-10-19_21:05:56,39.0
2019-10-19_21:05:58,39.062
2019-10-19_21:06:00,39.062
2019-10-19_21:06:02,39.062
2019-10-19_21:06:04,39.125
2019-10-19_21:06:07,39.187
2019-10-19_21:06:10,39.25
2019-10-19_21:06:12,39.25
2019-10-19_21:06:14,39.312
2019-10-19_21:06:18,39.437
2019-10-19_21:06:20,39.437
2019-10-19_21:06:24,39.5
2019-10-19_21:06:26,39.562
2019-10-19_21:06:28,39.625
2019-10-19_21:06:30,39.625
2019-10-19_21:06:32,39.625
2019-10-19_21:06:34,39.625
2019-10-19_21:06:37,39.687
2019-10-19_21:06:40,39.687
2019-10-19_21:06:42,39.75
2019-10-19_21:06:44,39.75
2019-10-19_21:06:48,39.75
2019-10-19_21:06:50,39.75
2019-10-19_21:06:52,39.75
2019-10-19_21:06:54,39.75
2019-10-19_21:06:56,39.75
2019-10-19_21:06:58,39.75
2019-10-19_21:07:00,39.75
2019-10-19_21:07:02,39.75
2019-10-19_21:07:05,39.687
2019-10-19_21:07:08,39.687
2019-10-19_21:07:10,39.687
2019-10-19_21:07:12,39.625
2019-10-19_21:07:16,39.625
2019-10-19_21:07:20,39.562
2019-10-19_21:07:24,39.562
2019-10-19_21:07:28,39.5
2019-10-19_21:07:32,39.5
2019-10-19_21:07:36,39.437
2019-10-19_21:07:40,39.437
2019-10-19_21:07:44,39.437
2019-10-19_21:07:49,39.437
2019-10-19_21:07:52,39.437
2019-10-19_21:07:56,39.437
2019-10-19_21:08:00,39.437
2019-10-19_21:08:04,39.437
2019-10-19_21:08:08,39.437
2019-10-19_21:08:12,39.437
2019-10-19_21:08:16,39.5
2019-10-19_21:08:20,39.5
2019-10-19_21:08:24,39.5
2019-10-19_21:08:28,39.5
2019-10-19_21:08:32,39.5
2019-10-19_21:08:37,39.562
2019-10-19_21:08:40,39.562
2019-10-19_21:08:44,39.562
2019-10-19_21:08:48,39.625
2019-10-19_21:08:52,39.625
2019-10-19_21:08:56,39.625
2019-10-19_21:09:00,39.562
2019-10-19_21:09:04,39.562
2019-10-19_21:09:08,39.562
2019-10-19_21:09:12,39.562
2019-10-19_21:09:16,39.562
2019-10-19_21:09:20,39.562
2019-10-19_21:09:25,39.562
2019-10-19_21:09:28,39.562
2019-10-19_21:09:32,39.562
2019-10-19_21:09:36,39.562
2019-10-19_21:09:40,39.5
2019-10-19_21:09:44,39.5
2019-10-19_21:09:48,39.5
2019-10-19_21:09:52,39.5
2019-10-19_21:09:56,39.5
2019-10-19_21:10:00,39.5
2019-10-19_21:10:04,39.5
2019-10-19_21:10:08,39.5
2019-10-19_21:10:13,39.5
2019-10-19_21:10:16,39.5
2019-10-19_21:10:20,39.5
2019-10-19_21:10:26,39.5
2019-10-19_21:10:30,39.437
2019-10-19_21:10:34,39.437
2019-10-19_21:10:38,39.437
2019-10-19_21:10:42,39.437
2019-10-19_21:10:46,39.437
2019-10-19_21:10:50,39.437
2019-10-19_21:10:54,39.437
2019-10-19_21:10:58,39.437
2019-10-19_21:11:03,39.437
2019-10-19_21:11:06,39.437
2019-10-19_21:11:10,39.437
2019-10-19_21:11:14,39.437
2019-10-19_21:11:18,39.437
2019-10-19_21:11:22,39.437
2019-10-19_21:11:26,39.437
2019-10-19_21:11:30,39.437
2019-10-19_21:11:34,39.437
2019-10-19_21:11:38,39.437
2019-10-19_21:11:42,39.437
2019-10-19_21:11:46,39.437
2019-10-19_21:11:51,39.437
