2019-10-20_15:14:24,29.062
2019-10-20_15:14:28,29.062
2019-10-20_15:14:32,29.062
2019-10-20_15:14:36,29.0
2019-10-20_15:14:40,28.937
2019-10-20_15:14:44,28.875
2019-10-20_15:14:48,28.75
2019-10-20_15:14:53,28.687
2019-10-20_15:14:58,28.562
2019-10-20_15:15:02,28.5
2019-10-20_15:15:06,28.375
2019-10-20_15:15:11,28.312
2019-10-20_15:15:14,28.25
2019-10-20_15:15:18,28.187
2019-10-20_15:15:22,28.062
2019-10-20_15:15:26,28.0
2019-10-20_15:15:30,27.937
2019-10-20_15:15:34,27.875
2019-10-20_15:15:38,27.812
2019-10-20_15:15:43,27.75
2019-10-20_15:15:46,27.687
2019-10-20_15:15:50,27.687
2019-10-20_15:15:54,27.562
2019-10-20_15:15:59,27.5
2019-10-20_15:16:02,27.437
2019-10-20_15:16:07,27.375
2019-10-20_15:16:12,27.312
2019-10-20_15:16:16,27.312
2019-10-20_15:16:20,27.25
2019-10-20_15:16:24,27.187
2019-10-20_15:16:28,27.125
2019-10-20_15:16:33,27.125
2019-10-20_15:16:36,27.062
2019-10-20_15:16:40,27.062
2019-10-20_15:16:44,27.0
2019-10-20_15:16:49,26.937
2019-10-20_15:16:52,26.937
2019-10-20_15:16:56,26.875
2019-10-20_15:17:00,26.875
2019-10-20_15:17:04,26.812
2019-10-20_15:17:08,26.812
2019-10-20_15:17:12,26.812
2019-10-20_15:17:16,26.75
2019-10-20_15:17:21,26.687
2019-10-20_15:17:24,26.687
2019-10-20_15:17:28,26.687
2019-10-20_15:17:32,26.625
2019-10-20_15:17:37,26.625
2019-10-20_15:17:40,26.562
2019-10-20_15:17:44,26.562
2019-10-20_15:17:48,26.562
2019-10-20_15:17:53,26.5
2019-10-20_15:17:56,26.5
2019-10-20_15:18:00,26.437
2019-10-20_15:18:04,26.437
2019-10-20_15:18:09,26.375
2019-10-20_15:18:12,26.375
2019-10-20_15:18:16,26.375
2019-10-20_15:18:20,26.375
2019-10-20_15:18:25,26.312
2019-10-20_15:18:28,26.312
2019-10-20_15:18:32,26.25
2019-10-20_15:18:36,26.25
2019-10-20_15:18:40,26.25
2019-10-20_15:18:44,26.187
2019-10-20_15:18:48,26.187
2019-10-20_15:18:53,26.187
2019-10-20_15:18:57,26.125
2019-10-20_15:19:00,26.125
2019-10-20_15:19:04,26.125
2019-10-20_15:19:08,26.062
2019-10-20_15:19:13,26.062
2019-10-20_15:19:16,26.062
2019-10-20_15:19:20,26.0
2019-10-20_15:19:24,26.0
2019-10-20_15:19:28,26.0
2019-10-20_15:19:32,25.937
2019-10-20_15:19:36,25.937
2019-10-20_15:19:40,25.937
2019-10-20_15:19:45,25.937
2019-10-20_15:19:48,25.875
2019-10-20_15:19:52,25.875
2019-10-20_15:19:56,25.875
2019-10-20_15:20:01,25.812
2019-10-20_15:20:04,25.812
2019-10-20_15:20:08,25.812
2019-10-20_15:20:12,25.75
2019-10-20_15:20:16,25.75
2019-10-20_15:20:20,25.75
2019-10-20_15:20:24,25.75
2019-10-20_15:20:28,25.687
2019-10-20_15:20:33,25.687
2019-10-20_15:20:36,25.687
2019-10-20_15:20:40,25.687
2019-10-20_15:20:44,25.625
2019-10-20_15:20:49,25.625
2019-10-20_15:20:52,25.625
2019-10-20_15:20:56,25.562
2019-10-20_15:21:00,25.562
2019-10-20_15:21:04,25.562
2019-10-20_15:21:08,25.625
2019-10-20_15:21:12,25.625
2019-10-20_15:21:16,25.687
2019-10-20_15:21:21,25.75
2019-10-20_15:21:24,25.75
2019-10-20_15:21:28,25.812
2019-10-20_15:21:32,25.875
2019-10-20_15:21:37,26.0
2019-10-20_15:21:40,26.0
2019-10-20_15:21:44,26.062
2019-10-20_15:21:48,26.125
2019-10-20_15:21:52,26.125
2019-10-20_15:21:56,26.125
2019-10-20_15:22:00,26.125
2019-10-20_15:22:04,26.125
2019-10-20_15:22:09,26.062
2019-10-20_15:22:12,26.062
2019-10-20_15:22:16,26.062
2019-10-20_15:22:20,26.0
2019-10-20_15:22:25,26.0
2019-10-20_15:22:28,25.937
2019-10-20_15:22:32,25.937
2019-10-20_15:22:36,25.875
2019-10-20_15:22:40,25.875
2019-10-20_15:22:44,25.812
2019-10-20_15:22:48,25.812
2019-10-20_15:22:52,25.75
2019-10-20_15:22:57,25.687
2019-10-20_15:23:00,25.687
2019-10-20_15:23:04,25.625
2019-10-20_15:23:08,25.625
2019-10-20_15:23:13,25.562
2019-10-20_15:23:16,25.562
2019-10-20_15:23:20,25.562
2019-10-20_15:23:24,25.5
2019-10-20_15:23:28,25.5
2019-10-20_15:23:32,25.437
2019-10-20_15:23:36,25.437
2019-10-20_15:23:40,25.437
2019-10-20_15:23:45,25.375
2019-10-20_15:23:48,25.375
2019-10-20_15:23:52,25.312
2019-10-20_15:23:56,25.312
2019-10-20_15:24:01,25.25
2019-10-20_15:24:04,25.25
2019-10-20_15:24:08,25.25
2019-10-20_15:24:12,25.187
2019-10-20_15:24:16,25.187
2019-10-20_15:24:20,25.187
2019-10-20_15:24:24,25.125
2019-10-20_15:24:28,25.125
2019-10-20_15:24:33,25.125
2019-10-20_15:24:36,25.062
2019-10-20_15:24:40,25.062
2019-10-20_15:24:44,25.062
2019-10-20_15:24:49,25.125
2019-10-20_15:24:52,25.125
2019-10-20_15:24:56,25.187
2019-10-20_15:25:00,25.25
2019-10-20_15:25:04,25.25
2019-10-20_15:25:08,25.312
2019-10-20_15:25:12,25.375
2019-10-20_15:25:16,25.437
2019-10-20_15:25:21,25.5
2019-10-20_15:25:24,25.562
2019-10-20_15:25:28,25.625
2019-10-20_15:25:32,25.687
2019-10-20_15:25:37,25.75
2019-10-20_15:25:40,25.75
2019-10-20_15:25:44,25.812
2019-10-20_15:25:48,25.812
2019-10-20_15:25:52,25.875
2019-10-20_15:25:56,25.875
2019-10-20_15:26:00,25.875
2019-10-20_15:26:04,25.875
2019-10-20_15:26:09,25.875
2019-10-20_15:26:12,25.937
2019-10-20_15:26:16,25.937
2019-10-20_15:26:21,26.0
2019-10-20_15:26:25,26.0
2019-10-20_15:26:29,26.062
2019-10-20_15:26:34,26.062
2019-10-20_15:26:38,26.125
2019-10-20_15:26:42,26.062
2019-10-20_15:26:46,26.062
2019-10-20_15:26:50,26.062
2019-10-20_15:26:54,26.0
2019-10-20_15:26:59,25.937
2019-10-20_15:27:02,25.937
2019-10-20_15:27:06,25.875
2019-10-20_15:27:10,25.812
2019-10-20_15:27:15,25.75
2019-10-20_15:27:18,25.75
2019-10-20_15:27:23,25.687
2019-10-20_15:27:28,25.625
2019-10-20_15:27:32,25.562
2019-10-20_15:27:36,25.562
2019-10-20_15:27:40,25.5
2019-10-20_15:27:44,25.5
2019-10-20_15:27:49,25.437
2019-10-20_15:27:52,25.375
2019-10-20_15:27:56,25.375
2019-10-20_15:28:00,25.312
2019-10-20_15:28:05,25.25
2019-10-20_15:28:08,25.25
2019-10-20_15:28:12,25.187
2019-10-20_15:28:16,25.187
2019-10-20_15:28:20,25.125
2019-10-20_15:28:24,25.125
2019-10-20_15:28:28,25.062
2019-10-20_15:28:32,25.062
2019-10-20_15:28:38,25.0
2019-10-20_15:28:42,25.0
2019-10-20_15:28:46,24.937
2019-10-20_15:28:50,24.937
2019-10-20_15:28:55,24.875
2019-10-20_15:28:58,24.875
2019-10-20_15:29:02,24.875
2019-10-20_15:29:06,24.812
2019-10-20_15:29:10,24.812
2019-10-20_15:29:14,24.812
2019-10-20_15:29:18,24.75
2019-10-20_15:29:22,24.75
2019-10-20_15:29:27,24.75
2019-10-20_15:29:30,24.687
2019-10-20_15:29:34,24.687
2019-10-20_15:29:38,24.687
2019-10-20_15:29:43,24.625
2019-10-20_15:29:46,24.625
2019-10-20_15:29:50,24.625
2019-10-20_15:29:54,24.562
2019-10-20_15:29:58,24.562
2019-10-20_15:30:02,24.562
2019-10-20_15:30:06,24.562
2019-10-20_15:30:10,24.5
2019-10-20_15:30:15,24.5
2019-10-20_15:30:18,24.5
2019-10-20_15:30:23,24.437
2019-10-20_15:30:26,24.437
2019-10-20_15:30:31,24.437
2019-10-20_15:30:34,24.375
2019-10-20_15:30:38,24.375
2019-10-20_15:30:42,24.375
2019-10-20_15:30:46,24.375
2019-10-20_15:30:50,24.312
2019-10-20_15:30:54,24.312
2019-10-20_15:30:58,24.312
2019-10-20_15:31:03,24.312
2019-10-20_15:31:06,24.312
2019-10-20_15:31:10,24.25
2019-10-20_15:31:14,24.25
2019-10-20_15:31:19,24.187
2019-10-20_15:31:22,24.187
2019-10-20_15:31:26,24.187
2019-10-20_15:31:30,24.187
2019-10-20_15:31:34,24.187
2019-10-20_15:31:38,24.125
2019-10-20_15:31:42,24.125
2019-10-20_15:31:46,24.125
2019-10-20_15:31:51,24.125
2019-10-20_15:31:54,24.062
2019-10-20_15:31:58,24.062
2019-10-20_15:32:02,24.062
2019-10-20_15:32:07,24.0
2019-10-20_15:32:10,24.0
2019-10-20_15:32:14,24.0
2019-10-20_15:32:18,24.0
2019-10-20_15:32:22,24.0
2019-10-20_15:32:26,24.0
2019-10-20_15:32:30,23.937
2019-10-20_15:32:35,23.937
2019-10-20_15:32:39,23.937
2019-10-20_15:32:44,23.875
2019-10-20_15:32:48,23.875
2019-10-20_15:32:52,23.875
2019-10-20_15:32:57,23.875
2019-10-20_15:33:00,23.812
2019-10-20_15:33:04,23.812
2019-10-20_15:33:08,23.812
2019-10-20_15:33:12,23.812
2019-10-20_15:33:16,23.75
2019-10-20_15:33:20,23.75
2019-10-20_15:33:24,23.75
2019-10-20_15:33:29,23.75
2019-10-20_15:33:32,23.75
2019-10-20_15:33:36,23.687
2019-10-20_15:33:40,23.687
2019-10-20_15:33:46,23.687
2019-10-20_15:33:50,23.687
2019-10-20_15:33:54,23.625
2019-10-20_15:33:58,23.625
2019-10-20_15:34:02,23.625
2019-10-20_15:34:06,23.625
2019-10-20_15:34:10,23.625
2019-10-20_15:34:15,23.562
2019-10-20_15:34:19,23.625
2019-10-20_15:34:22,23.625
2019-10-20_15:34:26,23.625
2019-10-20_15:34:30,23.687
2019-10-20_15:34:35,23.812
2019-10-20_15:34:38,23.812
2019-10-20_15:34:42,23.875
2019-10-20_15:34:46,23.937
2019-10-20_15:34:50,23.937
2019-10-20_15:34:54,23.937
2019-10-20_15:34:58,24.0
2019-10-20_15:35:02,24.0
2019-10-20_15:35:07,23.937
2019-10-20_15:35:10,23.937
2019-10-20_15:35:14,23.937
2019-10-20_15:35:18,23.875
2019-10-20_15:35:23,23.875
2019-10-20_15:35:26,23.875
2019-10-20_15:35:30,23.812
2019-10-20_15:35:34,23.812
2019-10-20_15:35:38,23.812
2019-10-20_15:35:42,23.75
2019-10-20_15:35:46,23.75
2019-10-20_15:35:50,23.687
