2019-10-27_21:17:23,0.34262510736186647,0.0
2019-10-27_21:17:53,0.34349918339569063,0.0
2019-10-27_21:18:43,0.3590581578403067,20.0
2019-10-27_21:19:13,0.3529024230588198,20.0
2019-10-27_21:19:43,0.3606311715145103,20.0
2019-10-27_21:20:13,0.36965730774829586,20.0
2019-10-27_21:20:23,0.34422113973272195,0.0
2019-10-27_21:20:53,0.3327766087230919,0.0
2019-10-27_21:21:23,0.3438141257595908,0.0
2019-10-27_21:21:53,0.3474990371350919,0.0
2019-10-27_21:22:43,0.35492536909299366,20.0
2019-10-27_21:23:13,0.3647873023807029,20.0
2019-10-27_21:23:43,0.353682585678198,20.0
2019-10-27_21:23:53,0.3460578626233519,0.0
2019-10-27_21:24:23,0.3361924998070527,0.0
2019-10-27_21:24:53,0.3383412218123545,0.0
2019-10-27_21:25:23,0.3488726095669654,0.0
2019-10-27_21:25:53,0.3425901682557515,0.0
2019-10-27_21:26:43,0.3606669554503674,20.0
2019-10-27_21:27:13,0.3578446571787004,20.0
2019-10-27_21:27:43,0.3577376687463789,20.0
2019-10-27_21:28:13,0.36947667933867256,20.0
2019-10-27_21:28:23,0.3409500497197633,0.0
2019-10-27_21:28:53,0.3279785781973863,0.0
2019-10-27_21:29:23,0.3400792878970811,0.0
2019-10-27_21:29:53,0.34224087168132433,0.0
2019-10-27_21:30:23,0.3337063499974966,0.0
2019-10-27_21:31:13,0.37810741558012984,20.0
2019-10-27_21:31:43,0.3744732229787906,20.0
2019-10-27_21:32:13,0.3567041675054816,20.0
2019-10-27_21:32:43,0.3553519195016839,20.0
2019-10-27_21:32:53,0.34234564183350136,0.0
2019-10-27_21:33:23,0.31375786844116993,0.0
2019-10-27_21:33:53,0.30682420529848065,0.0
2019-10-27_21:34:23,0.33536268476040965,0.0
2019-10-27_21:34:53,0.31917281133186526,0.0
2019-10-27_21:35:23,0.32968772432465476,0.0
2019-10-27_21:35:53,0.33865373190468295,0.0
2019-10-27_21:36:23,0.3302699624455534,0.0
2019-10-27_21:37:13,0.3628884244943129,20.0
2019-10-27_21:37:43,0.36810494292370555,20.0
2019-10-27_21:37:53,0.3482383280385739,0.0
2019-10-27_21:38:23,0.3289308141210916,0.0
2019-10-27_21:39:13,0.3595940865682201,20.0
2019-10-27_21:39:43,0.35798733015292106,20.0
2019-10-27_21:40:13,0.3631037013918763,20.0
2019-10-27_21:40:23,0.346936280610064,0.0
2019-10-27_21:40:53,0.3426600498764265,0.0
2019-10-27_21:41:23,0.3426600498764265,0.0
2019-10-27_21:42:13,0.35695351355053395,20.0
2019-10-27_21:42:43,0.36714043988905365,20.0
2019-10-27_21:43:13,0.3688627786140706,20.0
2019-10-27_21:43:23,0.3438491287685088,0.0
2019-10-27_21:43:53,0.33886215534056197,0.0
2019-10-27_21:44:23,0.3366770634304408,0.0
2019-10-27_21:45:13,0.3608816907284882,20.0
2019-10-27_21:45:23,0.343604148971449,0.0
2019-10-27_21:45:53,0.3339303765491741,0.0
2019-10-27_21:46:43,0.3525480666222598,20.0
2019-10-27_21:46:53,0.3408106503272257,0.0
2019-10-27_21:47:43,0.352831539518204,20.0
2019-10-27_21:47:53,0.3497544722803787,0.0
2019-10-27_21:48:23,0.3351554020078402,0.0
2019-10-27_21:48:53,0.34910179159697696,0.0
2019-10-27_21:49:43,0.35538747568392415,20.0
2019-10-27_21:50:13,0.3610606770076834,20.0
2019-10-27_21:50:23,0.34598763700489377,0.0
